-5.55111e-17,0,2.22045e-16
0.00128913,-0.0182162,1.31064
0.000444833,-0.0420332,2.6253
0.00203758,-0.063028,3.94173
0.00277789,-0.0848376,5.26102
0.00415793,-0.101468,6.58164
0.00757102,-0.116587,7.90878
0.00832382,-0.132803,9.23896
0.00772834,-0.149765,10.5696
0.00678092,-0.163455,11.9043
0.00341939,-0.176748,13.2421
-0.00186218,-0.19592,14.5805
-0.00585176,-0.21776,15.9307
-0.00426772,-0.236414,17.2822
0.000482789,-0.253748,18.6347
0.00500609,-0.26991,19.9867
0.00413469,-0.293109,21.3413
-0.000765474,-0.32223,22.7057
-0.00736932,-0.346812,24.0721
-0.00971926,-0.368742,25.4487
-0.00506118,-0.38714,26.8203
0.00196227,-0.409938,28.1947
0.00528159,-0.432898,29.5701
0.00793902,-0.459118,30.9498
0.00682708,-0.485013,32.3353
0.00830517,-0.512237,33.7178
0.0101734,-0.543116,35.1108
0.0121194,-0.574623,36.5079
0.0151148,-0.599901,37.9059
0.0169685,-0.623853,39.3016
0.0194295,-0.643712,40.7044
0.0191634,-0.670725,42.111
0.0213443,-0.694132,43.5186
0.0262236,-0.717858,44.9282
0.0308604,-0.739025,46.3413
0.0340803,-0.761031,47.757
0.0335922,-0.783986,49.1796
0.0317553,-0.805635,50.6022
0.0289579,-0.826541,52.0283
0.0253698,-0.845384,53.4572
0.0208294,-0.866832,54.8846
0.0168087,-0.88688,56.3166
0.0132291,-0.907244,57.7455
0.0100754,-0.924947,59.1737
0.00652425,-0.944604,60.6032
0.00276421,-0.964748,62.0279
-0.00130824,-0.98781,63.452
-0.0028736,-1.00818,64.8719
-0.00595393,-1.0297,66.2894
-0.0100203,-1.0502,67.7031
-0.0193644,-1.07607,69.1159
-0.0270228,-1.09783,70.53
-0.0351344,-1.11823,71.9398
-0.0421465,-1.13599,73.3399
-0.0467759,-1.15331,74.7425
-0.0532768,-1.17723,76.1445
-0.0545851,-1.19794,77.5408
-0.0528732,-1.21803,78.935
-0.0495425,-1.23666,80.3255
-0.0488321,-1.25829,81.7109
-0.0483881,-1.27868,83.0972
-0.0526907,-1.30003,84.4837
-0.06072,-1.32024,85.8656
-0.0751804,-1.3437,87.2502
-0.0843762,-1.36298,88.6291
-0.0981323,-1.38264,90.0063
-0.111047,-1.39978,91.3752
-0.128335,-1.41806,92.7413
-0.14546,-1.43596,94.1034
-0.169705,-1.45619,95.4608
-0.191341,-1.47621,96.8138
-0.212031,-1.49648,98.1655
-0.234406,-1.51768,99.5151
-0.248572,-1.535,100.86
-0.269402,-1.55602,102.205
-0.28676,-1.57525,103.546
-0.305326,-1.59605,104.885
-0.315395,-1.6133,106.221
-0.334309,-1.63843,107.565
-0.350813,-1.66128,108.906
-0.373776,-1.68674,110.245
-0.394315,-1.7101,111.577
-0.413713,-1.734,112.905
-0.421968,-1.75399,114.229
-0.42959,-1.775,115.56
-0.433478,-1.79423,116.893
-0.433415,-1.81179,118.227
-0.430614,-1.82585,119.561
-0.433415,-1.84632,120.904
-0.447293,-1.88093,122.268
-0.456074,-1.91003,123.624
-0.462255,-1.94033,124.984
-0.464133,-1.96629,126.337
-0.470849,-2.00603,127.692
-0.471809,-2.03834,129.05
-0.47428,-2.07319,130.407
-0.470125,-2.09949,131.756
-0.465694,-2.1277,133.11
-0.465103,-2.16293,134.461
-0.46612,-2.19839,135.815
-0.464495,-2.22631,137.161
-0.464572,-2.25485,138.512
-0.464181,-2.28175,139.863
-0.467442,-2.31487,141.213
-0.470457,-2.34189,142.562
-0.474702,-2.36746,143.91
-0.478901,-2.39502,145.258
-0.481393,-2.42659,146.601
-0.484415,-2.46297,147.954
-0.483284,-2.48937,149.303
-0.488799,-2.51862,150.648
-0.497985,-2.54563,151.992
-0.51399,-2.58179,153.337
-0.52034,-2.61189,154.684
-0.518837,-2.64145,156.033
-0.510487,-2.66616,157.383
-0.499605,-2.68915,158.732
-0.490889,-2.71138,160.079
-0.484876,-2.73678,161.429
-0.483652,-2.7606,162.779
-0.47678,-2.78725,164.13
-0.468784,-2.81067,165.481
-0.459926,-2.83556,166.839
-0.449484,-2.86199,168.2
-0.442444,-2.88656,169.56
-0.438972,-2.91424,170.92
-0.411154,-2.93273,172.284
-0.388112,-2.96077,173.653
-0.37793,-2.98645,175.029
-0.358878,-3.00854,176.409
-0.340531,-3.01391,177.785
-0.321404,-3.02295,179.161
-0.313655,-3.04112,180.542
-0.308999,-3.0621,181.921
-0.314056,-3.08816,183.31
-0.318656,-3.11447,184.704
-0.31413,-3.13755,186.099
-0.308728,-3.16448,187.499
-0.308933,-3.19394,188.9
-0.307021,-3.22186,190.305
-0.303004,-3.25053,191.713
-0.300756,-3.28116,193.121
-0.297934,-3.31413,194.54
-0.29453,-3.34437,195.959
-0.295505,-3.38456,197.381
-0.299864,-3.41936,198.801
-0.315003,-3.47136,200.224
-0.332199,-3.51508,201.657
-0.348581,-3.55558,203.095
-0.351843,-3.58033,204.532
-0.348136,-3.60408,205.97
-0.343831,-3.62867,207.418
-0.342198,-3.65089,208.868
-0.342964,-3.67436,210.323
-0.347951,-3.70894,211.785
-0.353316,-3.74177,213.245
-0.357581,-3.77806,214.714
-0.357484,-3.80999,216.186
-0.355981,-3.83709,217.661
-0.360488,-3.86762,219.142
-0.366905,-3.89969,220.619
-0.371188,-3.93317,222.105
-0.375507,-3.9617,223.589
-0.37715,-3.9905,225.079
-0.378771,-4.01707,226.569
-0.378527,-4.04814,228.06
-0.378661,-4.07508,229.551
-0.376609,-4.09904,231.045
-0.37457,-4.12499,232.542
-0.373963,-4.15362,234.038
-0.376469,-4.18633,235.539
-0.378408,-4.22023,237.045
-0.381494,-4.25331,238.55
-0.382906,-4.28539,240.06
-0.382092,-4.3151,241.571
-0.38188,-4.34714,243.087
-0.379639,-4.37765,244.602
-0.377078,-4.4047,246.123
-0.372157,-4.43202,247.648
-0.368389,-4.45822,249.168
-0.365894,-4.48706,250.696
-0.362986,-4.5113,252.224
-0.35989,-4.53575,253.757
-0.356528,-4.55844,255.288
-0.351899,-4.58494,256.823
-0.347449,-4.61158,258.361
-0.340799,-4.6376,259.9
-0.334678,-4.66224,261.435
-0.329134,-4.68655,262.973
-0.325374,-4.71575,264.511
-0.324905,-4.74817,266.057
-0.320818,-4.78837,267.598
-0.317394,-4.82468,269.138
-0.316602,-4.86605,270.677
-0.315594,-4.90659,272.219
-0.31404,-4.95022,273.765
-0.311231,-4.98763,275.307
-0.311421,-5.03984,276.853
-0.306203,-5.08275,278.395
-0.301129,-5.13414,279.945
-0.289754,-5.17204,281.496
-0.27649,-5.21004,283.05
-0.259923,-5.24169,284.601
-0.24473,-5.2776,286.145
-0.230158,-5.31624,287.7
-0.217081,-5.35515,289.254
-0.204525,-5.39048,290.81
-0.192693,-5.42488,292.369
-0.182827,-5.46258,293.932
-0.175311,-5.50214,295.501
-0.168171,-5.54265,297.072
-0.157166,-5.57321,298.65
-0.14983,-5.60566,300.237
-0.143657,-5.63806,301.821
-0.136231,-5.67404,303.413
-0.12458,-5.70493,305.01
-0.111308,-5.74056,306.609
-0.10099,-5.77594,308.212
-0.0964999,-5.82111,309.819
-0.0932494,-5.86305,311.433
-0.0965843,-5.90777,313.045
-0.106523,-5.95203,314.668
-0.107981,-5.99069,316.295
-0.10867,-6.03243,317.924
-0.105842,-6.06836,319.553
-0.10397,-6.10684,321.182
-0.100918,-6.1434,322.814
-0.0988311,-6.18528,324.44
-0.0964844,-6.22409,326.068
-0.0941105,-6.26882,327.698
-0.0849696,-6.30543,329.324
-0.0744272,-6.34211,330.951
-0.0642123,-6.37224,332.569
-0.0584489,-6.4135,334.189
-0.0543496,-6.45078,335.802
-0.0494975,-6.49255,337.41
-0.0454804,-6.53219,339.021
-0.0425701,-6.5714,340.629
-0.039303,-6.60181,342.246
-0.03681,-6.62892,343.853
-0.0351466,-6.65278,345.452
-0.0345479,-6.67764,347.055
-0.0370718,-6.70815,348.655
-0.0415633,-6.73724,350.253
-0.0526102,-6.77306,351.848
-0.0627708,-6.80586,353.446
-0.0750661,-6.84356,355.038
-0.0857036,-6.88255,356.631
-0.0972999,-6.92176,358.222
-0.109101,-6.95871,359.812
-0.122301,-6.99594,361.404
-0.132221,-7.03402,362.989
-0.141995,-7.07272,364.587
-0.1553,-7.1124,366.184
-0.166861,-7.14688,367.781
-0.185891,-7.18829,369.387
-0.202919,-7.22508,370.975
-0.222998,-7.26884,372.615
-0.237813,-7.30681,374.225
-0.251989,-7.34494,375.781
-0.262588,-7.37934,377.387
-0.270401,-7.41442,378.993
-0.278359,-7.44841,380.607
-0.287793,-7.48506,382.22
-0.296087,-7.52208,383.841
-0.303965,-7.55871,385.451
-0.311017,-7.59675,387.068
-0.316454,-7.6316,388.686
-0.320658,-7.66443,390.306
-0.3238,-7.6962,391.936
-0.32379,-7.73169,393.558
