-0,-0,-0
-0.0048077,-0.0192414,1.32801
-0.0101419,-0.0394635,2.65881
-0.01598,-0.0575462,3.9785
-0.0245481,-0.0751493,5.30507
-0.0321206,-0.0935796,6.64288
-0.0357019,-0.11162,7.98266
-0.0410595,-0.128767,9.31158
-0.0477217,-0.145498,10.654
-0.0560289,-0.16434,11.9983
-0.0691218,-0.183944,13.3431
-0.0826106,-0.205307,14.6972
-0.0939678,-0.227138,16.0464
-0.102232,-0.245495,17.4042
-0.105455,-0.263505,18.7611
-0.112629,-0.278569,20.1235
-0.120107,-0.294654,21.4803
-0.132813,-0.315886,22.8502
-0.144411,-0.333981,24.2268
-0.151283,-0.352866,25.6028
-0.153122,-0.366429,26.9845
-0.151497,-0.381076,28.3573
-0.155754,-0.397832,29.7293
-0.16168,-0.416688,31.1155
-0.171283,-0.439383,32.4944
-0.178073,-0.462539,33.8738
-0.184563,-0.485999,35.261
-0.190818,-0.509629,36.6559
-0.198455,-0.531253,38.0509
-0.209936,-0.551825,39.4563
-0.219227,-0.573357,40.8597
-0.228722,-0.594462,42.2615
-0.235565,-0.615115,43.6683
-0.244476,-0.635244,45.0729
-0.252767,-0.655321,46.4768
-0.259594,-0.675579,47.8955
-0.270012,-0.694921,49.3084
-0.283239,-0.714145,50.7284
-0.298969,-0.732114,52.151
-0.314303,-0.750426,53.5823
-0.326866,-0.767502,55.0237
-0.339896,-0.784463,56.4644
-0.354514,-0.801281,57.8852
-0.369497,-0.818712,59.3111
-0.383553,-0.83611,60.7353
-0.397116,-0.852701,62.1566
-0.407734,-0.869837,63.5782
-0.418134,-0.885532,65.002
-0.431637,-0.902716,66.4275
-0.446153,-0.919069,67.8574
-0.463006,-0.937968,69.2476
-0.483671,-0.951064,70.6508
-0.503196,-0.963929,72.0416
-0.521733,-0.975653,73.4401
-0.539668,-0.986874,74.8329
-0.554205,-0.999561,76.2279
-0.565429,-1.01145,77.6117
-0.573636,-1.02344,78.9999
-0.580592,-1.03763,80.3777
-0.587223,-1.05156,81.7591
-0.595329,-1.06585,83.1357
-0.605674,-1.07774,84.5216
-0.618052,-1.08925,85.9015
-0.631067,-1.0984,87.2924
-0.641988,-1.10792,88.6915
-0.651716,-1.11908,90.0481
-0.663695,-1.12932,91.425
-0.676189,-1.14055,92.8004
-0.6906,-1.15269,94.1646
-0.704872,-1.16596,95.5101
-0.718586,-1.18042,96.8553
-0.735613,-1.19511,98.2002
-0.753137,-1.2088,99.549
-0.770378,-1.22218,100.89
-0.786879,-1.23569,102.227
-0.796947,-1.24961,103.564
-0.811353,-1.26231,104.89
-0.822203,-1.27653,106.217
-0.833315,-1.29192,107.542
-0.844808,-1.30471,108.868
-0.852726,-1.31608,110.211
-0.863726,-1.32679,111.541
-0.870709,-1.34004,112.882
-0.881044,-1.35349,114.217
-0.891508,-1.36845,115.546
-0.899579,-1.38284,116.898
-0.901422,-1.39534,118.243
-0.898269,-1.40702,119.588
-0.896397,-1.41722,120.927
-0.895148,-1.42807,122.259
-0.892973,-1.43958,123.603
-0.889295,-1.45212,124.937
-0.884287,-1.46477,126.277
-0.876354,-1.47695,127.632
-0.869417,-1.48904,128.986
-0.858845,-1.50161,130.339
-0.848629,-1.51279,131.69
-0.834904,-1.52451,133.035
-0.821637,-1.53655,134.381
-0.808909,-1.55007,135.712
-0.802162,-1.56126,137.049
-0.794534,-1.57277,138.389
-0.788577,-1.58413,139.72
-0.783293,-1.59511,141.054
-0.779398,-1.60657,142.398
-0.781932,-1.61652,143.74
-0.78227,-1.63067,145.088
-0.773517,-1.64515,146.431
-0.76088,-1.65959,147.78
-0.747068,-1.66984,149.119
-0.740702,-1.68179,150.471
-0.74047,-1.6973,151.809
-0.745659,-1.71956,153.152
-0.746793,-1.74144,154.499
-0.738394,-1.76151,155.854
-0.725622,-1.77804,157.214
-0.715467,-1.79003,158.565
-0.707002,-1.80174,159.919
-0.700653,-1.81409,161.284
-0.702974,-1.82608,162.634
-0.703101,-1.8377,163.985
-0.701832,-1.84982,165.332
-0.699299,-1.86271,166.685
-0.694736,-1.87651,168.047
-0.691616,-1.89057,169.404
-0.691132,-1.90626,170.761
-0.694814,-1.92423,172.122
-0.695984,-1.94428,173.492
-0.696431,-1.96276,174.868
-0.688165,-1.97697,176.272
-0.679763,-1.98924,177.659
-0.667637,-1.99998,179.076
-0.661369,-2.01423,180.481
-0.65951,-2.03106,181.884
-0.667853,-2.05314,183.285
-0.676155,-2.07561,184.697
-0.681349,-2.0951,186.107
-0.685094,-2.11234,187.516
-0.68643,-2.12527,188.936
-0.683724,-2.13706,190.379
-0.682077,-2.14993,191.8
-0.678897,-2.16252,193.214
-0.674785,-2.17307,194.651
-0.667997,-2.18394,196.084
-0.660864,-2.19453,197.522
-0.659238,-2.20806,198.954
-0.664264,-2.22578,200.377
-0.673854,-2.24691,201.815
-0.683252,-2.26764,203.249
-0.680043,-2.28459,204.711
-0.671874,-2.29881,206.164
-0.660297,-2.31449,207.619
-0.652565,-2.33208,209.079
-0.648127,-2.35098,210.55
-0.645491,-2.36958,212.031
-0.641189,-2.38588,213.521
-0.639439,-2.40325,214.999
-0.63746,-2.42028,216.476
-0.634554,-2.43861,217.953
-0.634881,-2.45808,219.436
-0.636974,-2.47767,220.928
-0.639867,-2.49704,222.414
-0.644292,-2.51687,223.901
-0.648396,-2.53554,225.405
-0.652955,-2.55556,226.91
-0.65643,-2.57496,228.415
-0.658857,-2.59456,229.928
-0.661463,-2.61341,231.443
-0.661659,-2.63418,232.959
-0.663825,-2.65377,234.474
-0.666092,-2.67374,235.987
-0.667341,-2.69353,237.5
-0.669999,-2.71269,239.012
-0.67151,-2.72915,240.535
-0.671044,-2.74474,242.051
-0.670276,-2.76034,243.567
-0.668318,-2.7752,245.093
-0.665679,-2.79118,246.635
-0.660611,-2.80762,248.185
-0.655302,-2.82557,249.729
-0.653168,-2.84267,251.261
-0.651416,-2.86062,252.801
-0.651864,-2.87804,254.332
-0.651376,-2.89386,255.877
-0.646911,-2.91031,257.419
-0.642261,-2.92565,258.955
-0.635685,-2.94071,260.501
-0.62819,-2.95688,262.042
-0.624231,-2.97199,263.58
-0.620133,-2.98746,265.115
-0.616258,-3.00257,266.659
-0.610986,-3.01449,268.188
-0.604542,-3.02756,269.735
-0.601225,-3.04184,271.276
-0.597203,-3.05819,272.822
-0.592075,-3.07568,274.368
-0.582928,-3.09391,275.927
-0.572428,-3.11145,277.467
-0.562721,-3.12705,279.041
-0.552094,-3.14158,280.636
-0.531653,-3.15585,282.23
-0.511666,-3.17638,283.783
-0.487428,-3.19616,285.325
-0.467337,-3.2176,286.883
-0.447752,-3.23672,288.46
-0.427916,-3.25751,290.02
-0.412373,-3.27675,291.561
-0.396874,-3.29493,293.126
-0.384699,-3.31669,294.719
-0.373476,-3.33985,296.295
-0.364457,-3.36168,297.874
-0.356403,-3.3811,299.469
-0.347732,-3.40182,301.062
-0.338801,-3.41816,302.667
-0.327469,-3.43636,304.275
-0.313653,-3.45406,305.876
-0.292384,-3.47203,307.496
-0.270575,-3.49212,309.123
-0.245119,-3.5152,310.747
-0.237546,-3.53844,312.395
-0.234741,-3.56204,314.039
-0.235429,-3.5837,315.696
-0.234392,-3.6018,317.359
-0.230744,-3.6173,319.001
-0.230238,-3.63339,320.656
-0.229677,-3.65209,322.324
-0.230719,-3.67177,323.993
-0.231956,-3.69185,325.628
-0.231962,-3.71368,327.259
-0.233257,-3.73482,328.892
-0.232529,-3.756,330.528
-0.226663,-3.77673,332.166
-0.218697,-3.79568,333.815
-0.213482,-3.81742,335.448
-0.213284,-3.83823,337.074
-0.213877,-3.86167,338.693
-0.212981,-3.88643,340.321
-0.216143,-3.90965,341.932
-0.219586,-3.93053,343.554
-0.222907,-3.94903,345.178
-0.225653,-3.9672,346.785
-0.234975,-3.98548,348.406
-0.242159,-4.00323,350.036
-0.249699,-4.01944,351.649
-0.258058,-4.03517,353.268
-0.266183,-4.05407,354.891
-0.276491,-4.07286,356.499
-0.285658,-4.09266,358.107
-0.300372,-4.11162,359.717
-0.307264,-4.13372,361.325
-0.319165,-4.15555,362.928
-0.329659,-4.17891,364.519
-0.334391,-4.20209,366.135
-0.339025,-4.22415,367.759
-0.345782,-4.24615,369.378
-0.35156,-4.269,370.999
-0.356335,-4.29255,372.624
-0.362447,-4.31642,374.254
-0.361242,-4.34057,375.883
0.0709386,-4.46749,378.9
0.0557583,-4.49197,380.526
0.0449588,-4.51782,382.161
0.0335954,-4.54359,383.79
0.0139311,-4.56562,385.406
0.000238759,-4.58984,387.054
-0.0112252,-4.61708,388.677
0.0056823,-4.62419,391.133
-0.0129995,-4.64845,392.759
-0.0306372,-4.6766,394.381
-0.0472181,-4.70419,396.011
-0.0650313,-4.73069,397.636
