0	2.22045e-16
-0.0140175	1.199
-0.0278736	2.38418
-0.0418032	3.57563
-0.0557354	4.76729
-0.0697067	5.96228
-0.0836255	7.15277
-0.0975696	8.3454
-0.111499	9.53676
-0.125431	10.7283
-0.139362	11.9198
-0.1533	13.1119
-0.167141	14.3035
-0.181814	15.4966
-0.195073	16.6876
-0.208176	17.881
-0.222069	19.0766
-0.237295	20.2702
-0.253156	21.4647
-0.270764	22.6588
-0.288791	23.853
-0.307115	25.0468
-0.327351	26.2431
-0.347249	27.4417
-0.367798	28.6371
-0.389214	29.8283
-0.411276	31.0279
-0.435716	32.2319
-0.459653	33.4202
-0.484698	34.6148
-0.509819	35.8126
-0.536706	37.0093
-0.562741	38.2069
-0.590462	39.4055
-0.61817	40.6024
-0.646632	41.7987
-0.675668	42.9959
-0.708016	44.1956
-0.735861	45.3956
-0.761728	46.5961
-0.784447	47.8015
-0.80502	49.0045
-0.822002	50.2035
-0.84029	51.4046
-0.859463	52.6058
-0.875378	53.8113
-0.892873	55.0152
-0.91186	56.2203
-0.933231	57.4278
-0.956215	58.6326
-0.981436	59.8386
-1.00672	61.0421
-1.03113	62.2456
-1.05386	63.4475
-1.07847	64.6475
-1.10319	65.8504
-1.12954	67.0476
-1.15768	68.2411
-1.18693	69.4353
-1.21532	70.6262
-1.24323	71.816
-1.26857	73.0022
-1.29284	74.1875
-1.31025	75.3655
-1.32014	76.5408
-1.33092	77.7163
-1.33795	78.8946
-1.34094	80.0684
-1.34229	81.2345
-1.33565	82.3991
-1.32387	83.558
-1.30927	84.7174
-1.29299	85.877
-1.27312	87.0311
-1.24713	88.1838
-1.21667	89.3334
-1.18274	90.4834
-1.14413	91.6365
-1.10175	92.7913
-1.05601	93.9471
-1.00612	95.1026
-0.953966	96.2554
-0.89754	97.4132
-0.841003	98.5722
-0.782045	99.7397
-0.723357	100.914
-0.665532	102.095
-0.607718	103.279
-0.550571	104.47
-0.497748	105.668
-0.448327	106.867
-0.405377	108.072
-0.365108	109.279
-0.329075	110.492
-0.298528	111.707
-0.272672	112.924
-0.253779	114.142
-0.241552	115.363
-0.234072	116.586
-0.232571	117.812
-0.237293	119.04
-0.246444	120.271
-0.256232	121.501
-0.269679	122.742
-0.283572	123.983
-0.297015	125.224
-0.316815	126.47
-0.336076	127.72
-0.353204	128.97
-0.370442	130.22
-0.384545	131.476
-0.397623	132.733
-0.413373	133.996
-0.429912	135.259
-0.443887	136.523
-0.457056	137.79
-0.472057	139.057
-0.490815	140.331
-0.509951	141.606
-0.531657	142.88
-0.550146	144.153
-0.568107	145.424
-0.586224	146.694
-0.601569	147.961
-0.618401	149.227
-0.634443	150.492
-0.649286	151.756
-0.666905	153.025
-0.684175	154.288
-0.703475	155.553
-0.721231	156.817
-0.740134	158.078
-0.75814	159.342
-0.778517	160.604
-0.798967	161.864
-0.821014	163.126
-0.844849	164.39
-0.867607	165.652
-0.891591	166.914
-0.915926	168.177
-0.941804	169.441
-0.968255	170.705
-0.99577	171.971
-1.02432	173.234
-1.05365	174.498
-1.08317	175.759
-1.11197	177.026
-1.14094	178.289
-1.1675	179.549
-1.19338	180.811
-1.22091	182.072
-1.24982	183.337
-1.28027	184.593
-1.31192	185.843
-1.34277	187.092
-1.37147	188.339
-1.40087	189.586
-1.42991	190.831
-1.45692	192.07
-1.48235	193.304
-1.50439	194.534
-1.52543	195.761
-1.54334	196.982
-1.56132	198.199
-1.57734	199.411
-1.59322	200.619
-1.60705	201.821
-1.61957	203.016
-1.62986	204.203
-1.6397	205.382
-1.64907	206.553
-1.65597	207.709
-1.66316	208.852
-1.67052	209.982
-1.68092	211.094
-1.69261	212.191
-1.70539	213.275
-1.71766	214.345
-1.73064	215.405
-1.74418	216.448
-1.7581	217.485
-1.77596	218.508
-1.79655	219.511
-1.82019	220.495
-1.84453	221.461
-1.8716	222.403
-1.9005	223.323
-1.93108	224.219
-1.96323	225.093
-1.99932	225.946
-2.03611	226.776
-2.07606	227.589
-2.11395	228.382
-2.14943	229.159
-2.18284	229.917
-2.21517	230.658
-2.24791	231.388
-2.27881	232.116
-2.30914	232.838
