0	-0
-0.00134281	0.674086
-0.0112649	1.36536
-0.025743	2.07406
-0.0432712	2.79846
-0.0606281	3.53957
-0.0861747	4.29402
-0.116989	5.06248
-0.149637	5.84646
-0.183828	6.64225
-0.22034	7.4467
-0.264031	8.25647
-0.307389	9.07402
-0.347096	9.90078
-0.392267	10.7378
-0.437738	11.5827
-0.490096	12.4341
-0.543217	13.2942
-0.601787	14.1618
-0.659538	15.0398
-0.715484	15.9271
-0.773741	16.8187
-0.833417	17.7143
-0.893982	18.6141
-0.95466	19.5208
-1.01772	20.4337
-1.08465	21.3559
-1.14999	22.2831
-1.21139	23.2156
-1.2716	24.1501
-1.33211	25.0875
-1.39219	26.0271
-1.45017	26.9746
-1.50496	27.9308
-1.56062	28.8958
-1.6161	29.8657
-1.66526	30.8321
-1.72177	31.8009
-1.78623	32.7723
-1.85239	33.7501
-1.9196	34.7354
-1.99147	35.7233
-2.06186	36.7116
-2.13202	37.6988
-2.20265	38.6884
-2.28095	39.676
-2.35385	40.6602
-2.42499	41.6427
-2.50106	42.6221
-2.57275	43.6014
-2.64299	44.582
-2.71815	45.5573
-2.79721	46.5232
-2.87516	47.4851
-2.95125	48.4474
-3.025	49.4127
-3.09718	50.3735
-3.16987	51.3286
-3.24053	52.2783
-3.31091	53.2248
-3.384	54.1712
-3.45532	55.1175
-3.52776	56.0625
-3.6077	56.9996
-3.68641	57.9229
-3.76583	58.8333
-3.84554	59.7348
-3.9307	60.6323
-4.0142	61.5185
-4.09429	62.3885
-4.17459	63.2436
-4.25532	64.0888
-4.33441	64.9191
-4.41267	65.7382
-4.49057	66.5433
-4.57272	67.3376
-4.65363	68.119
-4.73436	68.8817
-4.81645	69.6237
-4.89394	70.3421
-4.96651	71.0439
-5.04262	71.7298
-5.11881	72.3992
-5.18974	73.0463
-5.25471	73.671
-5.30987	74.2773
-5.36632	74.8669
-5.42824	75.4448
-5.49152	76.0095
-5.53931	76.5622
-5.5754	77.1036
-5.60568	77.6328
-5.63978	78.1457
-5.66945	78.6464
-5.68488	79.1372
-5.67594	79.6157
-5.64864	80.0819
-5.60865	80.5395
-5.55367	80.9896
-5.48063	81.4305
-5.38899	81.8633
-5.2769	82.2829
-5.1467	82.6873
-4.99421	83.0747
-4.81873	83.4449
-4.62155	83.7981
-4.40196	84.1307
-4.16024	84.4385
-3.89889	84.7279
-3.6197	85.0018
-3.32412	85.2598
-3.01194	85.495
-2.68569	85.7063
-2.34509	85.895
-2.0001	86.0745
-1.64922	86.2424
-1.29015	86.3878
-0.918746	86.5056
-0.534613	86.6001
-0.149632	86.6958
0.23277	86.7973
0.616352	86.9033
1.01282	86.9933
1.42087	87.0628
1.83974	87.117
2.26505	87.1633
2.69979	87.2148
3.14963	87.2706
3.61608	87.3203
4.09345	87.3621
4.58313	87.3955
5.08629	87.4228
5.60159	87.4477
6.13192	87.4727
6.67985	87.4973
7.24408	87.5205
7.82631	87.5421
8.42745	87.56
9.04688	87.5779
9.68355	87.5967
10.3368	87.6131
11.0067	87.6264
11.6933	87.6419
12.3955	87.6634
13.1135	87.6882
13.8491	87.7178
14.6003	87.7514
15.3659	87.7912
16.1459	87.8389
16.9367	87.89
17.7327	87.9455
18.5313	88.0023
19.3326	88.0654
20.1393	88.1243
20.9497	88.1828
21.7638	88.2427
22.5766	88.2982
23.3888	88.3566
24.199	88.4159
25.0083	88.4755
25.8155	88.5346
26.6233	88.5923
27.432	88.6458
28.2409	88.6944
29.0479	88.7379
29.8493	88.7721
30.6475	88.798
31.4437	88.8152
32.2382	88.8228
33.0295	88.824
33.8173	88.8133
34.5996	88.7953
35.3776	88.7685
36.1501	88.7352
36.9155	88.6922
37.6741	88.6411
38.4242	88.5836
39.1666	88.5205
39.902	88.4508
40.6289	88.3757
41.3471	88.2971
42.0553	88.2167
42.7533	88.138
43.4376	88.061
44.1058	87.9855
44.7567	87.9112
45.3905	87.8428
46.0078	87.7815
46.6059	87.7296
47.1836	87.6884
47.7429	87.659
48.284	87.6422
48.8142	87.6387
49.3404	87.6521
49.866	87.6829
50.3922	87.7324
50.9208	87.805
51.4439	87.9032
51.958	88.0286
52.4604	88.1817
52.9484	88.3607
53.4204	88.5642
53.8702	88.791
54.2935	89.0452
54.6952	89.3196
55.0721	89.6237
55.4221	89.9512
55.7474	90.2965
56.0474	90.6614
56.3213	91.0542
56.5673	91.467
56.7855	91.8934
56.9815	92.3333
57.1482	92.7807
57.2938	93.2353
57.419	93.7014
57.5345	94.1716
57.648	94.6481
57.7673	95.1294
57.8786	95.6175
57.9769	96.1157
58.0706	96.6229
58.1642	97.1396
58.261	97.6613
58.3699	98.1923
58.4883	98.7325
58.6101	99.2808
58.737	99.8454
58.8592	100.418
58.9897	101.011
59.131	101.612
59.2878	102.23
59.4425	102.854
59.6027	103.486
59.7675	104.124
59.9299	104.771
60.0888	105.431
60.2485	106.108
60.4152	106.803
60.5874	107.513
60.755	108.233
60.9175	108.96
61.077	109.696
61.2443	110.44
61.4144	111.199
61.5848	111.972
61.7571	112.757
61.9263	113.552
62.1002	114.355
62.2779	115.164
62.45	115.98
62.6149	116.801
62.7806	117.626
62.9469	118.459
63.1152	119.299
63.291	120.144
63.4747	120.988
63.6627	121.828
63.8614	122.672
64.0619	123.512
64.2543	124.355
64.4438	125.199
64.6299	126.046
64.8174	126.887
65.0072	127.716
65.204	128.53
65.4023	129.347
65.5962	130.183
65.7918	131.03
65.9846	131.868
66.1624	132.684
66.3335	133.489
66.5132	134.297
66.6978	135.111
66.875	135.928
67.0464	136.74
67.2143	137.551
67.37	138.359
67.5209	139.167
67.6776	139.973
67.8388	140.779
67.9978	141.58
68.1554	142.374
68.3136	143.166
68.4656	143.959
68.6085	144.76
68.7455	145.564
68.8838	146.368
69.0032	147.168
69.1216	147.961
69.2418	148.75
69.3607	149.547
69.4715	150.356
69.5653	151.172
69.6495	151.986
69.7342	152.796
69.8168	153.611
69.8911	154.433
69.9532	155.262
70.0072	156.09
70.0624	156.915
70.1125	157.738
70.1604	158.558
70.1973	159.373
70.2265	160.188
70.2593	161.005
70.2931	161.832
70.3202	162.662
70.3479	163.489
70.3779	164.301
70.4153	165.106
70.4401	165.917
70.4447	166.738
70.4496	167.567
70.4583	168.398
70.4622	169.231
70.4587	170.061
70.4463	170.886
70.4357	171.707
70.4275	172.536
70.3938	173.38
70.3411	174.23
70.2914	175.077
70.2455	175.914
70.1958	176.743
70.1326	177.575
70.0816	178.415
70.0422	179.266
69.9907	180.124
69.9334	180.978
69.88	181.827
69.8275	182.667
69.7867	183.505
69.7454	184.351
69.6846	185.203
69.6174	186.058
69.5553	186.903
69.4976	187.738
69.4359	188.569
69.3653	189.403
69.2991	190.238
69.2323	191.071
69.1658	191.899
69.0985	192.721
69.0389	193.532
68.973	194.333
68.9074	195.133
68.8435	195.935
